x,x,x
"Juego de Cables BOSCH de Encendido Electrónico de Bujía para VW Sedan 1600, 1600i, Combi 1600, Safari, Brasilia, Hormiga",$325.00,https://refaccionariamario.com/cables-de-bujia/264-juego-de-cables-bosch-de-encendido-electronico-de-bujia-para-vw-sedan-1600-1600i-combi-1600-safari-brasilia-hormiga.html
"Boca de Relleno de Aceite de Motor CROMADO con Tapa Cromada para VW Sedan, Combi 1500, 1600, safari, Brasilia, Hormiga",$330.00,https://refaccionariamario.com/bocas-de-relleno/9308-boca-de-relleno-de-aceite-de-motor-cromado-con-tapa-cromada-para-vw-sedan-combi-1500-1600-safari-brasilia-hormiga.html
Juego de 4 Copas Metálicas de Rin con Emblema VW Cromadas para VW Sedan,$295.00,https://refaccionariamario.com/copas-de-rhin/4741-juego-de-4-copas-metalicas-de-rin-con-emblema-vw-cromadas-para-vw-sedan.html
"Velocímetro Digital con Lectores luminosos de Carátula Negra para VW Sedán 1600, Combi 1600",$810.00,https://refaccionariamario.com/velocimetros/1532-velocimetro-digital-con-lectores-luminosos-de-caratula-negra-para-vw-sedan-1600-combi-1600.html
Nariz con Luz de Placa Trasera Tipo Wolfburg para VW Sedan,$655.00,https://refaccionariamario.com/conchas-de-placa/4750-nariz-con-luz-de-placa-trasera-tipo-wolfburg-para-vw-sedan.html
"Switch de Luces con Reóstato sin Perilla para VW Sedan 1500, 1600",$115.00,https://refaccionariamario.com/switchs-de-luces/11034-switch-de-luces-con-reostato-sin-perilla-para-vw-sedan-1500-1600.html
"Kit de Manija de Puertas Cromadas y Switch de Encendido MSeries para VW Sedan, Brasilia",$395.00,https://refaccionariamario.com/manijas-exteriores/4898-kit-de-manija-de-puertas-cromadas-y-switch-de-encendido-mseries-para-vw-sedan-brasilia.html
"Manija de puerta Exterior CROMADA Sin lado para VW Sedan 1600, 1600i, Brasilia",$205.00,https://refaccionariamario.com/manijas-exteriores/4900-manija-de-puerta-vw-sedan-cromada-autoespecialidades.html
"Juego de 2 Faros con Diodos Led y Lupa Tunix para VW Sedan 1500, 1600, 1600i, Combi, Safari",$690.00,https://refaccionariamario.com/faros/9992-juego-de-2-faros-con-diodos-led-y-lupa-tunix-para-vw-sedan-1500-1600-1600i-combi-safari.html
Juego de Balatas de Tambor Traseras para VW Sedan 1500,$495.00,https://refaccionariamario.com/balatas/9225-juego-de-balatas-de-tambor-traseras-para-vw-sedan-1500.html
"Juego de Rejillas Cromadas de Faro para VW Sedan 1500, 1600, 1600i, Combi, Safari, Hormiga",$345.00,https://refaccionariamario.com/rejillas-de-faro/10679-juego-de-rejillas-cromadas-de-faro-para-vw-sedan-1500-1600-1600i-combi-safari-hormiga.html
"Juego de Asientos con Forro de Tela y Vinipiel Color Gris para VW Sedán 1600, 1600i","$5,745.00",https://refaccionariamario.com/asientos/5576-juego-de-asientos-con-forro-de-tela-y-vinipiel-color-gris-para-vw-sedan-1600-1600i.html
"Polea de Cigüeñal Reforzada Color Negro Bruck para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600, Brasilia, Safari, Hormiga",$405.00,https://refaccionariamario.com/poleas-de-ciguenal/10574-polea-de-cigueenal-reforzada-color-negro-bruck-para-vw-sedan-1500-1600-1600i-combi-1500-1600-brasilia-safari-hormiga.html
"Silenciador Original de 2 Salidas para VW Sedan 1500, 1600",$975.00,https://refaccionariamario.com/silenciadores/1703-silenciador-original-de-2-salidas-para-vw-sedan-1500-1600.html
"Polea de Cigüeñal Cromada y Graduada Color Amarillo para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600, Brasilia, Safari, Hormiga",$990.00,https://refaccionariamario.com/poleas-de-ciguenal/10575-polea-de-cigueenal-cromada-y-graduada-color-amarillo-para-vw-sedan-1500-1600-1600i-combi-1500-1600-brasilia-safari-hormiga.html
Juego de 2 Manguetas de Rueda Delantera con Tambor Original Restauradas para VW Sedan 1600,$790.00,https://refaccionariamario.com/manguetas-de-rueda/1725-juego-de-2-manguetas-de-rueda-delantera-con-tambor-original-restauradas-para-vw-sedan-1600.html
"Visera Panorámica de Parabrisas Color Rojo para VW Sedan 1500, 1600, 1600i","$2,390.00",https://refaccionariamario.com/viseras-exteriores/12719-visera-panoramica-de-parabrisas-color-rojo-para-vw-sedan-1500-1600-1600i.html
"Juego de Brazos de Plumas Limpiadoras con Gancho Cromados para VW Sedan 1500, 1600, 1600i",$350.00,https://refaccionariamario.com/brazos-de-limpiador/5921-juego-de-brazos-de-plumas-limpiadoras-con-gancho-cromados-para-vw-sedan-1500-1600-1600i.html
"Juego de Bisagras de Guantera para VW Sedan 1500, 1600, 1600i",$295.00,https://refaccionariamario.com/bisagras-de-guantera/12744-juego-de-bisagras-de-guantera-para-vw-sedan-1500-1600-1600i.html
Hule de Empaque de Cuarto de Salpicadera Color Blanco para VW Sedan 1500,$55.00,https://refaccionariamario.com/hules-de-cuarto/10202-hule-de-empaque-de-cuarto-de-salpicadera-color-blanco-para-vw-sedan-1200.html
Junta de Admisión Metálico Tipo Gasket para VW Sedan 1500 y Combi 1500,$15.00,https://refaccionariamario.com/juntas-de-admision/12753-junta-de-admision-metalico-tipo-gasket-para-vw-sedan-1500-combi-1500.html
"Vista de Polea de Generador o Alternador Graduada Zubehor para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600, Brasilia, Safari",$255.00,https://refaccionariamario.com/vistas-de-polea/12763-vista-de-polea-de-generador-o-alternador-graduada-para-vw-sedan-combi-1600-brasilia-safari.html
"Bayoneta Larga de Nivel de Aceite de Motor para VW Sedan 1500, 1600 y 1600i, Combi 1500 y 1600, Brasilia, Safari y Hormiga",$235.00,https://refaccionariamario.com/bayonetas/12755-bayoneta-larga-de-nivel-de-aceite-de-motor-para-vw-sedan-combi-1500-1600-brasilia-safari-hormiga.html
"Bayoneta Cromada de Nivel de Aceite de Motor para VW Sedan 1500, 1600 y 1600i, Combi, 1500, 1600, Brasilia, Safari y Hormiga",$235.00,https://refaccionariamario.com/bayonetas/12757-bayoneta-cromada-de-nivel-de-aceite-de-motor-para-vw-sedan-combi-1500-1600-brasilia-safari-hormiga.html
"Boca de Relleno de Aceite de Motor con Tapón para VW Sedan 1500, 1600 y 1600i,  Combi 1500 y 1600, Safari, Brasilia y Hormiga",$295.00,https://refaccionariamario.com/bocas-de-relleno/12760-boca-de-relleno-de-aceite-de-motor-con-tapon-para-vw-sedan-combi-1500-1600-safari-brasilia-hormiga.html
"Boca de Relleno de Aceite con Tapón Robusto para VW Sedan 1500, 1600 y 1600i, Combi 1500 y 1600, Safari, Brasilia y Hormiga​",$490.00,https://refaccionariamario.com/bocas-de-relleno/12761-boca-de-relleno-de-aceite-con-tapon-robusto-para-vw-sedan-combi-1600-safari-brasilia-hormiga.html
"Esprea Electromagnética de Carburador VOLTMAX para VW Sedán 1600, Combi 1600, Brasilia, Safari, Hormiga, Atlantic, Caribe",$170.00,https://refaccionariamario.com/espreas-electricas/1883-esprea-electromagnetica-de-carburador-voltmax-para-vw-sedan-1600-combi-1600-brasilia-safari-hormiga-atlantic-caribe.html
"Juego de Estribos Cromados Lisos para VW Sedan 1500, 1600, 1600i",$695.00,https://refaccionariamario.com/estribos/12820-juego-de-estribos-cromados-lisos-para-vw-sedan-1500-1600-1600i.html
Araña de Silenciador de Motor MILLER PRO Cromado para VW Sedan 1600i,"$2,655.00",https://refaccionariamario.com/aranas-de-mofle/6008-arana-de-silenciador-de-motor-miller-pro-cromado-para-vw-sedan-1600i.html
"Juego de Estribos Cromados y Rayados para VW Sedan 1500, 1600, 1600i",$785.00,https://refaccionariamario.com/estribos/12821-juego-de-estribos-cromados-y-rayados-para-vw-sedan-1500-1600-1600i.html
"Juego de Estribos Cromados con Diseño Anti derrapante para VW Sedan 1500, 1600, 1600i",$785.00,https://refaccionariamario.com/estribos/12822-juego-de-estribos-cromados-con-diseno-anti-derrapante-para-vw-sedan-1500-1600-1600i.html
"Perilla de Palanca de Velocidades con Diseño Porsche para VW Sedan 1500, 1600, 1600i, Combi, Safari, Brasilia, Atlantic, Caribe",$165.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/12837-perilla-de-palanca-de-velocidades-con-diseno-porsche-para-vw-sedan-1500-1600-1600i-combi-safari-brasilia-atlantic-caribe.html
"Perilla de Palanca de Velocidades Águila Alemana para VW Sedan 1500, 1600, 1600i, Combi, Safari, Brasilia, Atlantic, Caribe",$165.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/12838-perilla-de-palanca-de-velocidades-aguila-alemana-para-vw-sedan-1500-1600-1600i-combi-safari-brasilia-atlantic-caribe.html
Mofle Silenciador Tornado con 2 Salidas Cromadas Miller para VW Sedan 1600i,"$2,755.00",https://refaccionariamario.com/silenciadores/6019-mofle-silenciador-tornado-con-2-salidas-cromadas-miller-para-vw-sedan-1600i.html
"Perilla de Palanca de Velocidades con Diseño Wolfsburg para VW Sedan 1500, 1600, 1600i, Combi, Safari, Brasilia",$165.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/12840-perilla-de-palanca-de-velocidades-con-diseno-wolfsburg-para-vw-sedan-1500-1600-1600i-combi-safari-brasilia.html
"Perilla de Palanca de Velocidades con Diseño Bola 8 para VW Sedan 1500, 1600, 1600i, Combi, Safari, Brasilia, Atlantic, Caribe",$165.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/12841-perilla-de-palanca-de-velocidades-con-diseno-bola-8-para-vw-sedan-1500-1600-1600i-combi-safari-brasilia-atlantic-caribe.html
"Velocímetro Digital Super Sport Negro con Reloj, Odómetro y Lecturas Lumínicas para VW Sedan 1600, Brasilia, Combi 1600","$1,935.00",https://refaccionariamario.com/velocimetros/2624-velocimetro-digital-super-sport-negro-con-reloj-odometro-y-lecturas-luminicas-para-vw-sedan-1600-brasilia-combi-1600.html
"Perilla de Guantera Metálica con Emblema VW Color Azul para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12842-perilla-de-guantera-metalica-con-emblema-vw-color-azul-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Velocímetro Digital Sport Blanco con Reloj, Odómetro y Lecturas Lumínicas para VW Sedan 1600, Brasilia, Combi 1600","$1,935.00",https://refaccionariamario.com/velocimetros/2625-velocimetro-digital-sport-blanco-con-reloj-odometro-y-lecturas-luminicas-para-vw-sedan-1600-brasilia-combi-1600.html
"Perilla de Guantera Metálica con Emblema VW Color Negro para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12843-perilla-de-guantera-metalica-con-emblema-vw-color-negro-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Perilla de Guantera Metálica con Emblema VW Alemania para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12844-perilla-de-guantera-metalica-con-emblema-vw-alemania-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Perilla de Guantera Metálica con Emblema Route 66 para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12845-perilla-de-guantera-metalica-con-emblema-route-66-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Perilla de Guantera Metálica con Emblema Águila Alemana para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12846-perilla-de-guantera-metalica-con-emblema-aguila-alemana-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Perilla de Guantera Metálica con Emblema Wolfsburg Edition para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12847-perilla-de-guantera-metalica-con-emblema-wolfsburg-edition-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Perilla de Guantera Metálica con Emblema Porsche para VW Sedan 1500, 1600, 1600i, Combi 1500, 1600",$85.00,https://refaccionariamario.com/chapas-de-guantera/12848-perilla-de-guantera-metalica-con-emblema-porsche-para-vw-sedan-1500-1600-1600i-combi-1500-1600.html
"Mofle Bridado y Silenciador Miller de 1 Salida para VW Sedan 1600, 1600i","$1,410.00",https://refaccionariamario.com/silenciadores/6029-mofle-bridado-y-silenciador-miller-de-1-salida-para-vw-sedan-1600-1600i.html
"Mofle Conector de Silenciador Miller con Entrada Lateral para VW Sedan 1500, 1600, 1600i","$1,390.00",https://refaccionariamario.com/multiples-de-escape/6030-mofle-conector-de-silenciador-miller-con-entrada-lateral-para-vw-sedan-1500-1600-1600i.html
"Tapa de Distribuidor de Motor Fuel Injection Beru para VW Sedan 1600i, Golf A3, Jetta A3, Derby 6KV, 6N, Pointer G2, G3",$235.00,https://refaccionariamario.com/tapas-de-distribuidor/6107-tapa-de-distribuidor-de-motor-fuel-injection-beru-para-vw-sedan-1600i-golf-a3-jetta-a3-derby-6kv-6n-pointer-g2-g3.html
"Switch de Carrocería de Luz Interior o de Cortesía para VW Sedan 1600, 1600i, Combi",$70.00,https://refaccionariamario.com/switchs-de-puerta/6135-switch-de-carroceria-de-luz-interior-o-de-cortesia-para-vw-sedan-1600-1600i-combi.html
Manguera de Válvula Ralentí para Vw Sedan,$70.00,https://refaccionariamario.com/mangueras-de-motor/6161-manguera-de-valvula-ralenti-para-vw-sedan.html
Tambor de Freno de Rueda Delantera Brembo para VW Sedan,"$1,025.00",https://refaccionariamario.com/tambores/2981-tambor-de-freno-de-rueda-delantera-brembo-para-vw-sedan.html
Retén Inferior Grande de Brazo de Puente IAP para VW Sedan,$25.00,https://refaccionariamario.com/retenes/6495-reten-inferior-grande-de-brazo-de-puente-iap-para-vw-sedan.html
Retén Superior Chico de Brazo de Puente IAP para VW Sedan,$25.00,https://refaccionariamario.com/retenes/6496-reten-superior-chico-de-brazo-de-puente-iap-para-vw-sedan.html
Flector de Agua Vampiro de Motor para VW Sedan 1500,$265.00,https://refaccionariamario.com/flectores-de-agua/13354-flector-de-agua-vampiro-de-motor-para-vw-sedan-1500.html
"Cincho Sujetador de Distribuidor CROMADO para VW Sedan 1600, 1600i, Combi 1600, Safari, Brasilia, Hormiga",$90.00,https://refaccionariamario.com/cinchos-de-distribuidor/6504-cincho-sujetador-de-distribuidor-cromado-para-vw-sedan-1600-1600i-combi-1600-safari-brasilia-hormiga.html
Regulador de Platinos Para Generador de VW Sedan 1500 y 1600,$275.00,https://refaccionariamario.com/reguladores-de-generador/12749-regulador-de-voltaje-de-generador-para-vw-sedan-1200-combi-1200.html
"Juego de Seguros de Puerta Cromados con Emblema VW Color Rojo para VW Sedán, Combi, Caribe, Golf A2, A3, Jetta A2, A3",$40.00,https://refaccionariamario.com/seguros-de-puerta/13364-juego-de-seguros-de-puerta-cromados-con-emblema-vw-color-rojo-para-vw-sedan-combi-caribe-golf-a2-a3-jetta-a2-a3.html
"Tapa Cromada de Entrada de Bomba de Gasolina Zubehör para VW Sedán 1500, 1600, Combi, Brasilia, Safari",$590.00,https://refaccionariamario.com/tapas-de-toma-de-gasolina/13366-tapa-cromada-de-entrada-de-bomba-de-gasolina-zubehor-para-vw-sedan-1500-1600-combi-brasilia-safari.html
Juego de Manguetas Desfasadas de Rueda Delantera con Freno de Disco IAP para VW Sedan,"$3,875.00",https://refaccionariamario.com/manguetas-de-rueda/6560-juego-de-manguetas-desfazadas-de-rueda-delantera-para-vw-sedan-1600-1600i-con-frenos-de-disco.html
"Palanca de Velocidades con Gatillo de Reversa Scat para VW Sedan 1600, 1600i","$4,325.00",https://refaccionariamario.com/palancas-de-velocidades/6562-palanca-de-velocidades-con-gatillo-de-reversa-scat-para-vw-sedan-1600-1600i.html
"Polea Cromada y Graduada de Cigüeñal Zubehör para VW Sedan 1500, 1600, 1600i, Combi, Safari, Brasilia","$1,855.00",https://refaccionariamario.com/poleas-de-ciguenal/13367-polea-cromada-y-graduada-de-cigueenal-zubehoer-para-vw-sedan-1500-1600-1600i-combi-safari-brasilia.html
"Trompo de Carburador Chico Tomco para VW Sedan 1600, Combi 1600, Safari, Brasilia, Hormiga",$140.00,https://refaccionariamario.com/trompos-de-carburador/4173-trompo-de-carburador-chico-tomco-para-vw-sedan-1600-combi-1600-safari-brasilia-hormiga.html
"Tolva de Turbina Repartidora de Aire de Motor sin Ductos de Calefacción para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari","$2,165.00",https://refaccionariamario.com/tolvas-de-turbina/6564-tolva-de-turbina-repartidora-de-aire-de-motor-sin-ductos-de-calefaccion-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari.html
"Trompo de Carburador Grande Tomco para VW Sedan 1600, Combi 1600, Safari, Brasilia, Hormiga",$195.00,https://refaccionariamario.com/trompos-de-carburador/4174-trompo-de-carburador-grande-tomco-para-vw-sedan-1600-combi-1600-safari-brasilia-hormiga.html
Kit de Afinacion para Vw Sedan Fuel Injection,$480.00,https://refaccionariamario.com/packs/6593-kit-de-afinacion-para-vw-sedan-fuel-injection.html
Gatillo de Manija Negro Exterior para Vw Sedan,$40.00,https://refaccionariamario.com/gatillos/6606-gatillo-de-manija-negro-exterior-para-vw-sedan.html
"Juego de 2 Tapas de Punterías Rayadas con Tornillo de Sujeción IAP para Vw Sedan, Combi 1600, Brasilia, Safari","$1,110.00",https://refaccionariamario.com/tapas-de-punterias/13731-juego-de-2-tapas-de-punterias-rayadas-con-tornillo-de-sujecion-iap-para-vw-sedan-combi-1600-brasilia-safari.html
"Polea de Generador Cromada para VW Sedan, Combi, Brasilia, Safari",$200.00,https://refaccionariamario.com/poleas-de-generador/12756-polea-de-generador-cromada-para-vw-sedan-combi-brasilia-safari.html
"Varilla Corta Izquierda de Dirección con Terminales Double Seven para VW Sedan 1600, 1600i",$235.00,https://refaccionariamario.com/varillas-de-direccion/6610-varilla-corta-izquierda-de-direccion-con-terminales-double-seven-para-vw-sedan-1600-1600i.html
Puente de Suspensión Delantero con Sistema de Frenos de Disco Restaurado Original para VW Sedan,"$5,725.00",https://refaccionariamario.com/puentes-de-suspension/6617-puente-de-suspension-delantero-con-sistema-de-frenos-de-disco-restaurado-original-para-vw-sedan.html
"Tapa de Distribuidor de Encendido de Platinos Beru para VW Sedán, Combi, Brasilia, Hormiga, Safari",$95.00,https://refaccionariamario.com/tapas-de-distribuidor/13951-tapa-de-distribuidor-de-encendido-de-platinos-beru-para-vw-sedan-combi-brasilia-hormiga-safari.html
Letrero Metálico VW 1600 Cromado para VW Sedan 1600,$155.00,https://refaccionariamario.com/letreros/6662-letrero-vw-1600.html
"Letrero Cromado para Tapa de Motor de VW Adherible ""Fuel Injection""",$125.00,https://refaccionariamario.com/letreros/6663-letrero-cromado-para-tapa-de-motor-de-vw-adherible-fuel-injection.html
Manija Exterior de Botón Cuadrado con Llave MSeries para VW Sedán 1500,$710.00,https://refaccionariamario.com/manijas-exteriores/14019-manija-exterior-de-boton-cuadrado-con-llave-mseries-para-vw-sedan-1500.html
"Carburador de Motor con Sistema Altimétrico MSeries para VW Sedan 1600, Combi 1600, Brasilia, Safari, Hormiga","$4,190.00",https://refaccionariamario.com/carburadores/4758-carburador-de-motor-con-sistema-altimetrico-mseries-para-vw-sedan-1600-combi-1600-brasilia-safari-hormiga.html
Tolva Media Luna Cromada GRANDE para Vw Sedan 1600i,$785.00,https://refaccionariamario.com/tolvas-de-media-luna/6698-tolva-media-luna-cromada-grande-para-vw-sedan-1600i.html
"Empaque de Flotador de Gasolina para VW Sedán 1600, 1600i  y Combi 1600",$15.00,https://refaccionariamario.com/empaques-de-flotador/6716-empaque-de-flotador-de-gasolina-para-vw-sedan-1600-1600i-y-combi-1600.html
"Tornillo LARGO de  Cuerda GRUESA de Calavera para VW Sedan 1600, 1600i, Safari",$7.00,https://refaccionariamario.com/tornillos-de-calavera/6733-tornillo-de-calavera-para-vw-sedan-largogrueso.html
"Tornillo CORTO de  Cuerda GRUESA de Calavera para VW Sedan 1600, 1600i, Safari",$3.00,https://refaccionariamario.com/tornillos-de-calavera/6734-tornillo-de-calavera-para-vw-sedan-cortogrueso.html
"Par de Seguros de puerta para Sedan1979 -1992, Combi 1600, Caribe, Atlantic, Golf A2 y Jetta A2 (Cabeza Chica)",$10.00,https://refaccionariamario.com/seguros-de-puerta/4903-par-de-seguros-de-puerta-para-sedan1979-1992-combi-1600-caribe-atlantic-golf-a2-y-jetta-a2-cabeza-chica.html
"Distribuidor de Encendido Electrónico con Avance Bruck para VW Sedán, Combi, Brasilia, Safari, Hormiga",$510.00,https://refaccionariamario.com/distribuidores/2216-distribuidor-de-encendido-electronico-con-avance-bruck-para-vw-sedan-combi-brasilia-safari-hormiga.html
"Par de Seguros de puerta para Golf A4, Jetta A4, New Beetle, Polo, Eurovan (T4), Ibiza y Cordoba",$15.00,https://refaccionariamario.com/seguros-de-puerta/4904-par-de-seguros-de-puerta-para-golf-a4-jetta-a4-new-beetle-polo-eurovan-t4-ibiza-y-cordoba.html
"Juego de 2 Rieles Deslizadores de Asiento para VW Sedan, Brasilia, Caribe, Atlantic",$285.00,https://refaccionariamario.com/asientos/6783-juego-de-2-rieles-deslizadores-de-asiento-para-vw-sedan-brasilia-caribe-atlantic.html
Par de Micas Ámbar de Cuarto Tipo Ratón Mediano Mirsa para VW Sedan 1500,$215.00,https://refaccionariamario.com/micas-de-cuarto/2655-par-de-micas-ambar-de-cuarto-tipo-raton-mediano-mirsa-para-vw-sedan-1500.html
Par de Seguros de puerta para Sedan1972 -1987 (Anti-Robo Plano),$8.00,https://refaccionariamario.com/seguros-de-puerta/4906-par-de-seguros-de-puerta-para-sedan1972-1987-anti-robo.html
"Juego de Asientos con Forro de Vinipiel Tipo Scat para VW Sedan 1600,1600i","$6,315.00",https://refaccionariamario.com/asientos/6950-juego-de-asientos-con-forro-de-vinipiel-tipo-scat-para-vw-sedan-16001600i.html
Bomba de Gasolina Eléctrica Voltmax para VW Sedan 1600i,$735.00,https://refaccionariamario.com/bombas-de-gasolina/7013-bomba-de-gasolina-electrica-voltmax-para-vw-sedan-1600i.html
"Manguera Enlonada de Gasolina de Motor para VW Sedan 1600i, Combi 1800, Golf  A2, A3, Jetta A2, A3, Caribe, Atlantic",$40.00,https://refaccionariamario.com/mangueras-de-motor/7019-manguera-enlonada-de-gasolina-de-motores-fuel-injection-para-vw-sedan-1600i-combi-1800i-golf-a3-jetta-a3.html
"Juego de 4 Tapones Centrales de Rin con Emblema VW para VW Sedán 1600, 1600i",$105.00,https://refaccionariamario.com/tapones-de-rin/7076-juego-de-4-tapones-centrales-de-rin-con-emblema-vw-para-vw-sedan-1600-1600i.html
"Carcasa de Calavera con Arnés para VW Sedan 1600, 1600i Tipo Europa",$230.00,https://refaccionariamario.com/calaveras/7094-carcaza-de-calavera-con-arnes-para-vw-sedan-1600-1600i-tipo-europa.html
"Juego Completo de 12 Gomas de Inyector para VW Sedán 1600i, Combi 1800i, Golf A3, Jetta A3, Derby",$60.00,https://refaccionariamario.com/gomas-de-inyector/7108-juego-completo-de-gomas-de-inyector-para-vw-sedan-1600i-combi-1800i-golf-a3-jetta-a3-derby.html
"Araña Galvanizado HEADER para VW Sedan 1500, 1600.","$1,545.00",https://refaccionariamario.com/aranas-de-mofle/6006-multiple-de-escape-tipo-arana-galvanizado-header-para-vw-sedan-1500-1600-1600i.html
"Liga Grafitada de cremallera de motor para VW Sedan 1600,1600i, Combi 1600, Brasilia, Safari, Hormiga",$10.00,https://refaccionariamario.com/ligas-de-cremallera/7110-liga-grafitada-de-cremallera-de-motor-para-vw-sedan-16001600i-combi-1600-brasilia-safari-hormiga.html
"Mica de Calavera Color Humo Mirsa para VW Sedan 1600, 1600i",$95.00,https://refaccionariamario.com/micas-de-calavera/7112-mica-de-calavera-color-humo-mirsa-para-vw-sedan-1600-1600i.html
Mofle Silenciador Super Power con 2 Salidas Cromadas Tipo Oreón Miller para VW Sedan 1600,"$2,075.00",https://refaccionariamario.com/silenciadores/6011-mofle-silenciador-super-power-con-2-salidas-cromadas-tipo-oreon-miller-para-vw-sedan-1600.html
"Carcasa de Calavera con Placa Portafocos Mirsa para VW Sedan 1600, 1600i",$120.00,https://refaccionariamario.com/calaveras/7133-carcasa-de-calavera-con-placa-portafocos-mirsa-para-vw-sedan-1600-1600i.html
"Pastilla de encendido de motor M SERIES para VW Sedan 1600, 1600i, Combi 1600, 1800, Caribe, Atlantic",$60.00,https://refaccionariamario.com/pastillas-de-encendido/7145-pastilla-de-encendido-de-motor-para-vw-sedan-1600-1600i-combi-1600-1800-caribe-atlantic.html
Juego de 5 Cables de Bujía de Encendido para VW Sedan 1600i,$135.00,https://refaccionariamario.com/cables-de-bujia/7166-juego-de-5-cables-de-bujia-de-encendido-para-vw-sedan-1600i.html
"Juego de 4 Balatas Delanteras de Cerámica Brembo para VW Sedan 1600i, Brasilia",$540.00,https://refaccionariamario.com/balatas/7337-juego-de-4-balatas-delanteras-de-ceramica-brembo-para-vw-sedan-1600i-brasilia.html
"Kit para Motor 1600 (Sedan, Combi, Brasilia, Safari, Hormiga) Cromado y Negro","$4,200.00",https://refaccionariamario.com/kits-de-motor/6101-kit-para-motor-1600-sedan-combi-brasilia-safari-hormiga-cromado-y-negro.html
"Kit para Motor 1600 (Sedan, Combi, Brasilia, Safari, Hormiga) Cromado","$4,200.00",https://refaccionariamario.com/kits-de-motor/6143-kit-para-motor-1600-sedan-combi-brasilia-safari-hormiga-cromado.html
"Par de Adaptadores de Rin de 5 Birlos a Rin de 4 Birlos para VW Sedan 1600, 1600i","$1,475.00",https://refaccionariamario.com/adaptadores/7363-par-de-adaptadores-de-rin-de-5-birlos-a-rin-de-4-birlos-para-vw-sedan-1600-1600i.html
"Perilla de palanca de velocidades Tipo MOMO para VW Sedan 1600, 1600i, Combi, Brasilia, Safari, Hormiga.",$45.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/7385-perilla-de-palanca-de-velocidades-tipo-momo-para-vw-sedan-1600-1600i-combi-brasilia-safari-hormiga.html
"Perilla de palanca de velocidades de Vinypiel color Rojo para VW Sedan 1600, 1600i, Combi, Safari, Brasilia",$70.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/7387-perilla-de-palanca-de-velocidades-de-vinypiel-color-rojo-para-vw-sedan-1600-1600i-combi-safari-brasilia.html
"Spoiler Ancho de defensa delantera y aberturas de aire para VW Sedan 1600, 1600i",$230.00,https://refaccionariamario.com/spoilers/7406-spoiler-ancho-de-defensa-delantera-y-aberturas-de-aire-para-vw-sedan-1600-1600i.html
"Balero de Rodillos de Puente de Suspensión Delantero Inferior NSB para VW Sedan 1600, 1600i",$40.00,https://refaccionariamario.com/baleros/7451-balero-de-rodillos-de-puente-de-suspension-delantero-inferior-nsb-para-vw-sedan-1600-1600i.html
Kit Completo de Toldo y Postes Color CREMA LISO para Vw Sedan,$655.00,https://refaccionariamario.com/toldos/7472-kit-completo-de-toldo-y-postes-color-crema-liso-para-vw-sedan.html
Pack de Conversión a Carburador para Vw Sedan (Fuel Injection a Carburador),"$6,760.00",https://refaccionariamario.com/packs/7484-pack-de-conversion-a-carburador-para-vw-sedan-fuel-injection-a-carburador.html
"Juego de Asientos con Vestiduras Blancas Vinílicas para VW Sedan 1600, 1600i","$6,315.00",https://refaccionariamario.com/asientos/7486-juego-de-asientos-con-vestiduras-blancas-vinilicas-para-vw-sedan-1600-1600i.html
Juego de Manguetas Desfasadas de Frenos de Tambor de Rueda Delantera IAP para VW Sedan 1600,"$3,130.00",https://refaccionariamario.com/manguetas-de-rueda/6559-juego-de-manguetas-desfasadas-de-frenos-de-tambor-de-rueda-delantera-iap-para-vw-sedan-1600.html
Palanca de Guantera de Apertura de Cofre para VW Sedan,$130.00,https://refaccionariamario.com/accionamientos/7501-palanca-de-guantera-de-apertura-de-cofre-para-vw-sedan.html
